,temporal,contingency,comparision,expansion
202,1e-05,1e-05,1e-05,0.9999999999999999
203,1e-05,1e-05,1e-05,1.0
204,1e-05,0.2,0.2,0.6000000000000001
205,0.1,0.1,0.1,0.7000000000000001
206,0.4,0.1,1e-05,0.4
207,1e-05,1e-05,1e-05,1.0
208,1e-05,0.1,0.1,0.8
209,1e-05,1e-05,1e-05,1.0
210,0.1,1e-05,0.6,0.30000000000000004
211,0.1,0.1,1e-05,0.8
212,1e-05,0.2,1e-05,0.8
213,1e-05,0.1,1e-05,0.8999999999999999
214,0.1,1e-05,0.2,0.7
215,1e-05,0.1,0.1,0.7999999999999999
216,1e-05,0.2,1e-05,0.8
217,1e-05,0.1,1e-05,0.9
218,1e-05,0.1,1e-05,0.9
219,1e-05,1e-05,0.30000000000000004,0.7
220,1e-05,1e-05,0.2,0.8
221,0.1,0.2,1e-05,0.7
222,0.1,1e-05,0.1,0.8
223,1e-05,1e-05,0.2,0.7999999999999999
224,1e-05,1e-05,0.2,0.8
225,1e-05,0.1,1e-05,0.9
226,0.1,0.2,1e-05,0.7
227,1e-05,1e-05,1e-05,1.0
228,1e-05,1e-05,0.1,0.9
229,0.1,1e-05,1e-05,0.8999999999999999
230,0.5,0.4,0.1,1e-05
231,0.7,1e-05,0.1,0.2
232,0.5,0.2,1e-05,0.30000000000000004
233,0.8999999999999999,1e-05,0.1,1e-05
234,0.30000000000000004,0.5,1e-05,0.2
235,0.2,0.1,1e-05,0.7
236,0.1,1e-05,0.2,0.7
237,0.2,0.6,1e-05,0.2
238,0.30000000000000004,0.5,0.1,0.1
239,0.1,0.6,1e-05,0.30000000000000004
240,0.4,0.3,0.1,0.2
241,0.7000000000000001,0.1,1e-05,0.2
242,1e-05,1e-05,1e-05,1.0
243,1e-05,0.4,0.2,0.4
244,1e-05,0.1,1e-05,0.8999999999999999
245,1e-05,0.30000000000000004,0.1,0.6
246,1e-05,1e-05,0.1,0.9000000000000001
247,1e-05,1e-05,1e-05,1.0
248,1e-05,1e-05,1e-05,1.0
249,1e-05,0.5,1e-05,0.5
250,0.1,0.2,0.2,0.5
251,0.1,0.4,1e-05,0.5
252,1e-05,1e-05,0.5,0.5
253,0.2,0.7,1e-05,0.1
254,0.1,0.1,1e-05,0.8
255,1e-05,0.5,0.2,0.30000000000000004
256,0.1,0.1,0.30000000000000004,0.5
257,0.1,1e-05,0.5,0.4
258,1e-05,1e-05,0.1,0.9
259,1e-05,0.1,1e-05,0.9
260,0.1,0.2,1e-05,0.7
261,1e-05,1e-05,1e-05,1.0
262,0.1,1e-05,0.30000000000000004,0.6
263,1e-05,0.1,1e-05,0.9
264,1e-05,0.5,0.1,0.4
265,0.1,0.2,1e-05,0.7000000000000001
266,0.1,0.1,1e-05,0.8
267,0.2,1e-05,1e-05,0.8
268,0.6,0.2,1e-05,0.2
269,0.5,0.2,1e-05,0.30000000000000004
270,0.1,0.6,1e-05,0.30000000000000004
271,1e-05,0.7,0.1,0.2
272,0.1,0.1,0.6,0.2
273,1e-05,0.30000000000000004,1e-05,0.7000000000000001
274,1e-05,0.6,0.1,0.30000000000000004
275,1e-05,0.4,0.1,0.5
276,1e-05,0.8,1e-05,0.2
277,0.2,0.2,1e-05,0.6000000000000001
278,0.2,0.5,1e-05,0.30000000000000004
279,1e-05,0.1,0.2,0.7
280,1e-05,1e-05,0.2,0.7999999999999999
281,0.1,0.2,0.30000000000000004,0.4
282,0.2,0.1,0.4,0.30000000000000004
283,0.1,0.2,0.2,0.5
284,0.1,0.2,0.30000000000000004,0.4
285,1e-05,1e-05,0.30000000000000004,0.7
286,1e-05,1e-05,0.4,0.6000000000000001
287,1e-05,1e-05,1e-05,1.0
288,1e-05,1e-05,1e-05,1.0
289,1e-05,0.1,0.1,0.8
290,0.1,0.3,0.1,0.5
291,1e-05,1e-05,0.2,0.8
292,1e-05,0.2,0.1,0.7
293,1e-05,0.2,1e-05,0.8
294,0.1,0.2,0.4,0.3
295,0.2,0.4,1e-05,0.4
296,1e-05,1e-05,1e-05,1.0
297,1e-05,0.5,1e-05,0.5
298,1e-05,1e-05,1e-05,1.0
299,0.1,0.3,0.2,0.4
300,1e-05,0.2,1e-05,0.6
301,1e-05,0.5,1e-05,0.3
302,1e-05,0.8,1e-05,1e-05
303,1e-05,0.4,1e-05,0.30000000000000004
304,1e-05,0.1,0.1,0.1
305,1e-05,0.6,1e-05,0.1
306,1e-05,1e-05,1e-05,0.4
307,1e-05,0.3,1e-05,0.2
308,1e-05,0.1,1e-05,0.3
309,1e-05,0.1,1e-05,0.1
310,1e-05,0.1,0.1,0.30000000000000004
311,1e-05,0.4,0.1,1e-05
312,1e-05,0.6,1e-05,0.1
313,1e-05,0.5,1e-05,1e-05
314,1e-05,1e-05,1e-05,0.7
315,1e-05,0.4,1e-05,0.6
316,1e-05,0.1,0.7999999999999999,0.1
317,1e-05,0.3,0.2,0.5
318,0.1,0.4,0.1,0.4
319,0.3,0.4,1e-05,0.3
320,0.2,0.4,0.1,0.30000000000000004
321,1e-05,0.1,0.8,0.1
322,1e-05,0.4,0.1,0.5
323,1e-05,0.2,0.1,0.7
324,1e-05,0.6,1e-05,0.4
325,1e-05,0.5,1e-05,0.5
326,1e-05,0.30000000000000004,1e-05,0.7
327,1e-05,0.1,0.1,0.8
328,0.1,0.2,0.1,0.6000000000000001
329,1e-05,0.2,0.1,0.7
330,0.1,0.5,0.1,0.3
331,1e-05,0.1,1e-05,0.8999999999999999
332,0.1,0.4,0.1,0.4
333,0.1,0.1,0.1,0.7
334,0.1,0.4,0.1,0.4
335,0.2,0.6000000000000001,0.1,0.1
336,1e-05,0.1,0.1,0.8
337,0.1,0.5,1e-05,0.4
338,0.2,0.8,1e-05,1e-05
339,1e-05,0.5,1e-05,0.5
340,0.2,0.5,1e-05,0.3
341,1e-05,0.1,0.1,0.7999999999999999
342,0.2,0.30000000000000004,0.2,0.30000000000000004
343,1e-05,0.4,0.1,0.5
344,1e-05,0.1,0.2,0.7000000000000001
345,1e-05,0.4,0.1,0.5
346,0.1,0.1,1e-05,0.8
347,0.1,0.1,0.7000000000000001,0.1
348,0.1,0.4,0.2,0.30000000000000004
349,1e-05,0.2,0.1,0.7
350,1e-05,0.30000000000000004,1e-05,0.7000000000000001
351,1e-05,0.1,0.2,0.7
352,0.1,0.7999999999999999,0.1,1e-05
353,1e-05,0.5,0.2,0.30000000000000004
354,1e-05,0.5,0.2,0.30000000000000004
355,1e-05,0.6,0.1,0.30000000000000004
356,0.1,0.2,0.2,0.4
357,1e-05,0.30000000000000004,1e-05,0.7
358,0.1,0.1,0.4,0.4
359,0.1,0.5,1e-05,0.4
360,1e-05,0.7999999999999999,1e-05,0.2
361,1e-05,0.1,0.1,0.8
362,0.30000000000000004,0.1,1e-05,0.6
363,1e-05,1.0,1e-05,1e-05
364,1e-05,1e-05,1e-05,1.0
365,1e-05,0.5,1e-05,0.5
366,1e-05,0.6,1e-05,0.4
367,0.2,0.2,1e-05,0.5
368,0.1,0.4,0.2,0.30000000000000004
369,1e-05,0.4,0.3,0.30000000000000004
370,1e-05,0.30000000000000004,0.1,0.6000000000000001
371,1e-05,1e-05,0.4,0.6
372,0.2,1e-05,0.6000000000000001,0.2
373,1e-05,0.30000000000000004,1e-05,0.7
374,1e-05,0.5,0.1,0.4
375,0.1,1e-05,0.1,0.8
376,1e-05,0.2,1e-05,0.8
377,1e-05,0.30000000000000004,0.1,0.5
378,1e-05,0.6,0.2,0.2
379,1e-05,0.4,1e-05,0.6000000000000001
380,1e-05,0.4,1e-05,0.6
381,1e-05,0.4,1e-05,0.6
382,0.1,0.1,0.1,0.7000000000000001
383,1e-05,0.7,1e-05,0.30000000000000004
384,1e-05,0.1,0.2,0.7
385,0.1,0.3,0.2,0.4
386,1e-05,0.2,0.2,0.6
387,1e-05,0.7,0.1,0.2
388,1e-05,0.7,1e-05,0.3
389,1e-05,0.7999999999999999,0.1,0.1
390,1e-05,0.6,1e-05,0.4
391,1e-05,0.4,1e-05,0.6
392,0.1,1e-05,0.2,0.7
393,1e-05,0.2,0.1,0.7
394,0.1,0.1,0.30000000000000004,0.5
395,1e-05,0.2,1e-05,0.7999999999999999
396,1e-05,0.2,1e-05,0.8
397,1e-05,0.30000000000000004,1e-05,0.7
398,1e-05,0.5,0.1,0.4
399,1e-05,0.9,1e-05,0.1
400,1e-05,0.7,1e-05,0.30000000000000004
401,1e-05,0.5,1e-05,0.5
402,1e-05,0.4,1e-05,0.6
403,0.1,0.3,0.1,0.5
404,1e-05,0.4,0.1,0.5
405,1e-05,0.2,1e-05,0.8
406,1e-05,0.5,1e-05,0.5
407,1e-05,0.2,0.1,0.7
408,1e-05,0.1,0.1,0.7999999999999999
409,0.1,0.2,0.1,0.6
410,1e-05,0.1,1e-05,0.9
411,0.1,0.1,0.2,0.6000000000000001
412,1e-05,1e-05,1e-05,1.0
413,1e-05,0.8,1e-05,0.2
414,1e-05,0.6,0.1,0.3
415,0.2,0.6,0.1,0.1
416,1e-05,0.6,1e-05,0.4
417,1e-05,0.4,1e-05,0.6000000000000001
418,1e-05,0.30000000000000004,1e-05,0.7
419,1e-05,0.2,0.2,0.6000000000000001
420,1e-05,0.5,1e-05,0.5
421,1e-05,0.5,0.1,0.4
422,1e-05,0.2,0.1,0.7
423,1e-05,0.5,0.2,0.3
424,1e-05,0.4,0.1,0.5
425,1e-05,1.0,1e-05,1e-05
426,0.1,0.1,0.4,0.4
427,1e-05,0.7,1e-05,0.30000000000000004
428,1e-05,0.3,1e-05,0.7
429,1e-05,0.4,1e-05,0.4
430,0.1,0.3,1e-05,0.4
431,1e-05,0.4,0.2,0.4
432,1e-05,0.9,1e-05,0.1
433,1e-05,1e-05,1.0,1e-05
434,1e-05,0.4,1e-05,0.6
435,0.2,0.30000000000000004,0.1,0.4
436,0.4,0.30000000000000004,0.2,0.1
437,1e-05,0.2,0.30000000000000004,0.5
438,1e-05,0.4,0.1,0.5
439,0.2,0.3,0.2,0.3
440,1e-05,0.6,1e-05,0.4
441,1e-05,0.4,1e-05,0.6
442,1e-05,0.30000000000000004,1e-05,0.7
443,0.1,0.1,0.1,0.7
444,0.4,0.4,0.1,0.1
445,0.1,0.1,1e-05,0.8
446,1e-05,1e-05,0.2,0.8
447,0.1,0.1,0.5,0.30000000000000004
448,1e-05,0.3,1e-05,0.7
449,1e-05,0.2,0.1,0.7
450,0.1,0.3,1e-05,0.5
451,1e-05,1e-05,1e-05,1.0
452,0.1,0.4,1e-05,0.5
453,0.1,0.2,1e-05,0.7
454,1e-05,0.1,1e-05,0.7999999999999999
455,0.1,1e-05,0.2,0.7
456,0.1,1e-05,0.5,0.4
457,0.1,1e-05,0.7,0.2
458,1e-05,0.1,1e-05,0.8999999999999999
459,1e-05,0.1,0.2,0.7
460,1e-05,0.4,1e-05,0.2
461,1e-05,0.8,1e-05,1e-05
462,1e-05,0.3,1e-05,0.5
463,1e-05,0.3,1e-05,0.30000000000000004
464,1e-05,1e-05,0.1,0.3
465,1e-05,0.2,0.1,0.2
466,1e-05,0.6,1e-05,0.2
467,1e-05,0.4,1e-05,0.2
468,1e-05,0.2,1e-05,0.2
469,1e-05,1e-05,0.1,0.1
470,1e-05,1e-05,0.2,0.30000000000000004
471,1e-05,0.2,1e-05,0.5
472,1e-05,0.4,0.4,0.2
473,1e-05,0.1,1e-05,0.6
474,1e-05,0.2,1e-05,0.6000000000000001
475,1e-05,1e-05,1e-05,0.4
476,1e-05,0.1,0.1,0.30000000000000004
477,0.1,1e-05,1e-05,0.3
478,1e-05,1e-05,1e-05,0.7
479,1e-05,1e-05,1e-05,0.7
480,1e-05,0.9,1e-05,0.1
481,0.1,0.4,0.1,0.4
482,1e-05,0.3,0.2,0.5
483,0.2,0.3,1e-05,0.5
484,1e-05,0.2,1e-05,0.8
485,1e-05,0.1,1e-05,0.8999999999999999
486,0.1,0.4,0.30000000000000004,0.2
487,1e-05,0.4,1e-05,0.6
488,0.1,0.2,0.1,0.6
489,1e-05,0.4,1e-05,0.6
490,1e-05,1e-05,0.1,0.9
491,1e-05,1.0,1e-05,1e-05
492,0.1,0.2,0.1,0.6
493,0.30000000000000004,0.1,0.1,0.5
494,0.3,1e-05,0.2,0.5
495,1e-05,0.6,1e-05,0.4
496,1e-05,0.30000000000000004,0.3,0.4
497,1e-05,0.3,0.1,0.6
498,1e-05,0.1,0.1,0.7999999999999999
499,1e-05,0.2,0.5,0.30000000000000004
500,0.2,0.2,0.2,0.4
501,1e-05,0.2,0.2,0.6000000000000001
502,1e-05,0.4,0.4,0.2
503,1e-05,0.6000000000000001,1e-05,0.4
504,0.2,0.3,1e-05,0.4
505,0.1,0.1,0.30000000000000004,0.5
506,0.1,0.1,0.2,0.6
507,0.1,0.30000000000000004,1e-05,0.6
508,1e-05,0.4,1e-05,0.6000000000000001
509,1e-05,0.30000000000000004,1e-05,0.7
510,1e-05,0.30000000000000004,0.1,0.6
511,0.1,0.2,0.1,0.6
512,0.1,0.2,0.30000000000000004,0.4
513,1e-05,0.1,0.1,0.8
514,1e-05,0.1,0.1,0.6
515,0.1,1e-05,0.1,0.8
516,1e-05,0.30000000000000004,0.1,0.6
517,1e-05,0.6,1e-05,0.4
518,1e-05,0.1,1e-05,0.9
519,1e-05,0.2,0.4,0.4
520,1e-05,0.8999999999999999,0.1,1e-05
521,0.1,0.2,1e-05,0.7
522,0.1,0.7999999999999999,1e-05,0.1
523,0.1,0.6000000000000001,1e-05,0.30000000000000004
524,1e-05,0.1,0.1,0.8
525,1e-05,0.6,1e-05,0.4
526,0.1,1e-05,1e-05,0.9000000000000001
527,0.1,0.1,1e-05,0.7999999999999999
528,1e-05,0.5,0.1,0.4
529,0.1,0.1,0.2,0.6000000000000001
530,1e-05,0.4,1e-05,0.6
531,1e-05,0.7,1e-05,0.30000000000000004
532,1e-05,0.4,1e-05,0.6
533,1e-05,0.1,0.2,0.7
534,0.1,1e-05,1e-05,0.8999999999999999
535,0.1,0.1,0.30000000000000004,0.5
536,1e-05,1e-05,0.5,0.5
537,1e-05,0.30000000000000004,1e-05,0.7
538,1e-05,0.6,1e-05,0.4
539,1e-05,0.7999999999999999,1e-05,0.2
540,1e-05,0.4,1e-05,0.6
541,1e-05,0.8,1e-05,0.2
542,1e-05,0.8,1e-05,0.2
543,1e-05,1.0,1e-05,1e-05
544,1e-05,0.9,1e-05,0.1
545,1e-05,0.9,1e-05,0.1
546,0.1,0.4,1e-05,0.5
547,1e-05,0.4,1e-05,0.6
548,1e-05,0.6,1e-05,0.4
549,1e-05,0.7,1e-05,0.30000000000000004
550,1e-05,0.9,1e-05,0.1
551,1e-05,0.5,1e-05,0.5
552,1e-05,1.0,1e-05,1e-05
553,0.1,0.1,1e-05,0.7999999999999999
554,0.2,0.6,0.1,0.1
555,1e-05,0.8,1e-05,0.2
556,0.1,0.30000000000000004,0.2,0.4
557,1e-05,0.5,0.1,0.4
558,1e-05,0.6,0.2,0.2
559,1e-05,0.6,0.1,0.30000000000000004
560,1e-05,0.4,1e-05,0.6
561,1e-05,0.4,1e-05,0.6000000000000001
562,1e-05,0.5,1e-05,0.5
563,1e-05,0.5,1e-05,0.5
564,1e-05,0.9,0.1,1e-05
565,1e-05,0.1,1e-05,0.9
566,1e-05,1e-05,0.30000000000000004,0.7
567,1e-05,0.7,1e-05,0.3
568,0.1,0.2,1e-05,0.7
569,1e-05,0.3,1e-05,0.7
570,0.2,0.1,1e-05,0.7
571,1e-05,0.6,0.1,0.3
572,1e-05,0.1,1e-05,0.9
573,0.1,0.1,0.7,0.1
574,1e-05,0.2,0.1,0.7
575,1e-05,0.5,1e-05,0.5
576,1e-05,0.3,0.2,0.5
577,1e-05,1.0,1e-05,1e-05
578,0.1,0.2,0.2,0.5
579,0.5,0.4,1e-05,0.1
580,0.2,0.5,1e-05,0.30000000000000004
581,0.1,0.1,0.2,0.6
582,0.4,0.2,0.1,0.30000000000000004
583,1e-05,0.7,1e-05,0.30000000000000004
584,1e-05,0.2,0.2,0.6
585,1e-05,0.7,1e-05,0.30000000000000004
586,1e-05,1e-05,1e-05,1.0
587,1e-05,1e-05,1e-05,1.0
588,1e-05,1e-05,1e-05,1.0
589,0.1,1e-05,1e-05,0.9000000000000001
590,0.1,0.4,0.1,0.2
591,1e-05,0.30000000000000004,1e-05,0.7
592,1e-05,0.6,1e-05,0.4
593,0.1,0.30000000000000004,1e-05,0.6000000000000001
594,1e-05,0.5,0.1,0.4
595,1e-05,0.5,1e-05,0.5
596,1e-05,0.4,1e-05,0.6000000000000001
597,1e-05,1e-05,1e-05,1.0
598,0.7,1e-05,1e-05,0.30000000000000004
599,1e-05,1e-05,1e-05,1.0
600,1e-05,1e-05,1e-05,1.0
601,1e-05,1e-05,1e-05,1.0
602,0.7000000000000001,0.1,1e-05,0.2
603,1e-05,0.5,0.1,0.4
604,1e-05,0.2,1e-05,0.8
605,1e-05,0.5,1e-05,0.5
606,0.1,0.7999999999999999,1e-05,0.1
607,1e-05,0.30000000000000004,1e-05,0.7000000000000001
608,0.2,0.2,1e-05,0.6000000000000001
609,1e-05,1e-05,0.4,0.6000000000000001
610,1e-05,0.1,1e-05,0.9
611,1e-05,1e-05,1.0,1e-05
612,0.2,1e-05,1e-05,0.8
613,1e-05,0.2,0.1,0.7
614,1e-05,0.2,0.3,0.5
615,1e-05,1e-05,1e-05,0.7
616,0.3,0.4,1e-05,0.30000000000000004
617,0.2,0.1,0.1,0.6000000000000001
618,1e-05,1e-05,1e-05,1.0
619,0.2,0.7,1e-05,0.1
620,0.2,0.6,1e-05,0.2
621,0.6,0.4,1e-05,1e-05
622,1e-05,0.5,1e-05,0.5
623,1e-05,1e-05,0.1,0.9
624,0.1,1e-05,1e-05,0.8999999999999999
625,0.1,1e-05,0.7,0.2
626,1e-05,1e-05,1e-05,1.0
627,1e-05,0.3,0.2,0.5
628,0.1,0.2,0.1,0.6
629,1e-05,0.5,1e-05,0.5
630,0.1,0.1,0.5,0.30000000000000004
631,1e-05,0.2,0.1,0.7
632,1e-05,0.5,0.2,0.30000000000000004
633,0.30000000000000004,0.2,0.1,0.4
634,0.1,0.7,0.2,1e-05
635,0.30000000000000004,0.1,1e-05,0.6
636,0.4,0.2,1e-05,0.4
637,0.3,0.2,1e-05,0.5
638,0.4,0.5,1e-05,0.1
639,0.1,0.6,0.1,0.2
640,1e-05,0.2,1e-05,0.7000000000000001
641,1e-05,0.5,1e-05,0.5
642,0.5,0.1,1e-05,0.30000000000000004
643,0.2,0.4,0.1,0.30000000000000004
644,1e-05,0.4,1e-05,0.5
645,1e-05,0.7,1e-05,0.30000000000000004
646,0.1,0.3,1e-05,0.6
647,1e-05,1e-05,1e-05,0.8999999999999999
648,0.1,0.6,1e-05,0.30000000000000004
649,0.5,0.2,1e-05,0.2
650,1e-05,0.5,1e-05,0.4
651,0.1,0.7999999999999999,1e-05,0.1
652,1e-05,1e-05,1e-05,1.0
653,1e-05,0.30000000000000004,1e-05,0.7000000000000001
654,1e-05,0.3,1e-05,0.7
655,0.2,1e-05,1e-05,0.8
