,temporal,contingency,comparision,expansion
87,-7.758054624397676,2.1454329281384523,2.5508980362466165,3.061723660012607
88,-7.656688347370635,2.939946385725438,1.5536520246055476,3.163089937039648
89,-5.154476330322146,6.253088618990256,-5.154476330322146,4.055864041654036
90,-5.1250305714080495,6.164751342247969,-5.1250305714080495,4.085309800568133
91,-7.630348218456178,3.3717516227480595,2.678604442188114,1.5799921535200045
92,-5.298317366548037,4.605170185988091,-5.298317366548037,5.991464547107982
93,-7.584767829257689,2.724184831386603,1.625572542718493,3.2350104551525933
94,-5.4098891422051425,5.409889142205141,-5.4098891422051425,5.409889142205141
95,-7.584767829257689,3.2350104551525933,1.625572542718493,2.724184831386603
96,-5.154476330322146,4.055864041654036,-5.154476330322146,6.253088618990256
97,-7.656688347370635,3.163089937039648,1.5536520246055476,2.939946385725438
98,-7.758054624397676,3.061723660012607,2.5508980362466165,2.1454329281384523
99,-7.774189254682069,2.822445478414004,2.1292982978540587,2.822445478414004
100,-2.8518912373281,-2.8518912373281,-2.8518912373281,8.555673711984301
101,-7.584767829257689,3.2350104551525933,1.625572542718493,2.724184831386603
102,1.6428207605902305,2.3359679411501757,-7.567519611385952,3.5887309096455438
103,-5.282182736263644,5.537595548146639,-5.282182736263644,5.026769924380648
104,-7.656688347370635,2.246799205165493,2.246799205165493,3.163089937039648
105,-5.282182736263644,5.026769924380648,-5.282182736263644,5.537595548146639
106,-7.630348218456178,1.5799921535200045,2.678604442188114,3.3717516227480595
107,-7.731714495483219,2.577238165161073,2.577238165161073,2.577238165161073
108,-5.399683643575077,5.602416197629161,-5.399683643575077,5.196951089520996
109,-7.567519611385952,1.6428207605902305,3.5887309096455438,2.3359679411501757
110,-7.656688347370635,2.246799205165493,2.246799205165493,3.163089937039648
111,-5.154476330322146,4.055864041654036,-5.154476330322146,6.253088618990256
112,-2.878231366242557,-2.878231366242557,-2.878231366242557,8.634694098727671
113,-7.528981941429137,3.4731178997751004,1.6813584305470455,2.374505611106991
114,-7.656688347370635,1.5536520246055476,2.939946385725438,3.163089937039648
115,-0.05578588782855254,-0.05578588782855254,0.8605048440456025,-0.7489330683884978
116,-5.399683643575079,5.1969510895209945,-5.399683643575079,5.602416197629159
117,2.1454329281384523,2.550898036246617,-7.758054624397675,3.0617236600126074
118,-5.327763125462132,4.9811895351821605,-5.327763125462132,5.674336715742106
119,2.1454329281384523,3.061723660012607,-7.758054624397676,2.5508980362466165
120,3.163089937039648,1.5536520246055476,-7.656688347370635,2.939946385725438
121,-5.282182736263644,-5.282182736263644,5.026769924380648,5.537595548146639
122,-7.584767829257689,2.724184831386603,1.625572542718493,3.2350104551525933
123,1.625572542718493,2.724184831386603,-7.584767829257689,3.2350104551525933
124,2.1454329281384523,2.550898036246617,-7.758054624397675,3.0617236600126074
125,1.6813584305470457,3.4731178997751004,-7.528981941429137,2.374505611106991
126,-5.282182736263644,5.537595548146639,-5.282182736263644,5.026769924380648
127,2.2012188159670045,2.606683924075169,-7.702268736569123,2.89436599652695
128,-5.282182736263644,5.026769924380648,-5.282182736263644,5.537595548146639
129,-5.2649345183919065,4.638553034144222,-5.2649345183919065,5.89131600263959
130,-5.226396848435091,4.677090704101037,-5.226396848435091,5.775702992769147
131,-7.427615664402096,1.7827247075740869,3.169019068693977,2.4758718881340323
132,1.6094379124341003,2.995732273553991,-7.600902459542082,2.995732273553991
133,-7.758054624397676,2.5508980362466165,2.1454329281384523,3.061723660012607
134,-5.3663007954189474,5.789949725612549,-5.3663007954189474,4.942651865225345
135,-5.154476330322146,4.055864041654036,-5.154476330322146,6.253088618990256
136,-0.6770125502755525,-0.6770125502755525,0.42159973839255704,0.9324253621585478
137,2.2012188159670045,2.89436599652695,-7.702268736569123,2.606683924075169
138,-7.394232816245966,1.8161075557302173,1.8161075557302173,3.7620177047855305
139,-7.702268736569124,2.201218815967004,2.8943659965269495,2.6066839240751687
140,-7.656688347370635,1.5536520246055476,3.163089937039648,2.939946385725438
141,-5.4098891422051425,5.409889142205141,-5.4098891422051425,5.409889142205141
142,-7.528981941429137,2.779970719215155,1.6813584305470455,3.067652791666936
143,-5.226396848435091,4.677090704101037,-5.226396848435091,5.775702992769147
144,-5.327763125462132,4.9811895351821605,-5.327763125462132,5.674336715742106
145,1.6428207605902305,2.3359679411501757,-7.567519611385952,3.5887309096455438
146,-2.878231366242557,-2.878231366242557,-2.878231366242557,8.634694098727671
147,-7.567519611385952,2.3359679411501757,1.6428207605902305,3.5887309096455438
148,1.6813584305470455,-7.528981941429137,2.779970719215155,3.067652791666936
149,-7.567519611385952,2.3359679411501757,1.6428207605902305,3.5887309096455438
150,-7.528981941429137,2.779970719215155,1.6813584305470455,3.067652791666936
151,-5.12503057140805,-5.12503057140805,4.085309800568132,6.1647513422479685
152,-5.3663007954189474,5.789949725612549,-5.3663007954189474,4.942651865225345
153,-7.656688347370635,2.246799205165493,2.246799205165493,3.163089937039648
154,-7.656688347370635,3.163089937039648,2.246799205165493,2.246799205165493
155,-7.630348218456178,3.3717516227480595,1.5799921535200045,2.678604442188114
156,-2.878231366242557,-2.878231366242557,-2.878231366242557,8.634694098727671
157,4.9811895351821605,-5.327763125462132,-5.327763125462132,5.674336715742106
158,-5.298317366548036,5.991464547107983,-5.298317366548036,4.605170185988092
159,-5.4098891422051425,5.409889142205141,-5.4098891422051425,5.409889142205141
160,-5.399683643575078,5.196951089520995,-5.399683643575078,5.60241619762916
161,-7.656688347370635,2.939946385725438,1.5536520246055476,3.163089937039648
162,-7.774189254682069,2.822445478414004,2.1292982978540587,2.822445478414004
163,-5.298317366548037,5.298317366548036,-5.298317366548037,5.298317366548036
164,1.8161075557302173,3.7620177047855305,-7.394232816245966,1.8161075557302173
165,-5.282182736263644,5.537595548146639,-5.282182736263644,5.026769924380648
166,-5.35410325437659,5.242531478719483,-5.35410325437659,5.465675030033693
167,-5.226396848435092,4.677090704101036,-5.226396848435092,5.775702992769146
168,4.055864041654036,-5.154476330322146,-5.154476330322146,6.253088618990256
169,-5.154476330322146,-5.154476330322146,4.055864041654036,6.253088618990256
170,-5.154476330322146,-5.154476330322146,6.253088618990256,4.055864041654036
171,-7.584767829257689,3.2350104551525933,1.625572542718493,2.724184831386603
172,-7.702268736569124,2.8943659965269495,2.201218815967004,2.6066839240751687
173,-5.35410325437659,5.242531478719483,-5.35410325437659,5.465675030033693
174,-0.5756462732485115,0.11750090731143388,-0.5756462732485115,1.0337916391855888
175,-7.4834015522306485,3.3363767321796347,1.7269388197455344,2.4200860003054796
176,-0.4479398673070138,-0.4479398673070138,-0.4479398673070138,1.3438196019210413
177,-7.656688347370635,2.939946385725438,1.5536520246055476,3.163089937039648
178,-5.298317366548037,4.605170185988091,-5.298317366548037,5.991464547107982
179,-7.656688347370635,3.163089937039648,1.5536520246055476,2.939946385725438
180,-7.5675196113859515,3.588730909645544,1.6428207605902312,2.3359679411501766
181,-5.35410325437659,5.242531478719483,-5.35410325437659,5.465675030033693
182,-5.298317366548036,5.991464547107983,-5.298317366548036,4.605170185988092
183,-0.5756462732485115,0.11750090731143388,-0.5756462732485115,1.0337916391855888
184,1.625572542718493,3.2350104551525933,-7.584767829257689,2.724184831386603
185,-7.584767829257689,2.724184831386603,1.625572542718493,3.2350104551525933
186,1.8161075557302173,3.7620177047855305,1.8161075557302173,-7.394232816245966
187,-7.584767829257689,3.2350104551525933,1.625572542718493,2.724184831386603
188,-5.399683643575078,5.196951089520995,-5.399683643575078,5.60241619762916
189,-7.584767829257689,1.625572542718493,3.2350104551525933,2.724184831386603
190,-0.5198603854199592,0.1732867951399861,0.8664339756999314,-0.5198603854199592
191,-7.656688347370635,3.163089937039648,2.939946385725438,1.5536520246055476
192,-7.758054624397676,2.1454329281384523,2.5508980362466165,3.061723660012607
193,-5.3663007954189474,4.942651865225345,-5.3663007954189474,5.789949725612549
194,-7.394232816245966,1.8161075557302173,1.8161075557302173,3.7620177047855305
195,2.2467992051654933,2.2467992051654933,-7.656688347370634,3.1630899370396484
196,1.6255725427184935,2.7241848313866033,3.2350104551525938,-7.584767829257689
197,-5.12503057140805,-5.12503057140805,4.085309800568132,6.1647513422479685
198,1.5536520246055476,-7.656688347370635,2.939946385725438,3.163089937039648
199,2.2467992051654933,2.2467992051654933,-7.656688347370634,3.1630899370396484
200,1.6813584305470455,2.374505611106991,-7.528981941429137,3.4731178997751004
201,1.0337916391855888,-0.5756462732485115,-0.5756462732485115,0.11750090731143388
202,-7.4834015522306485,2.4200860003054796,3.3363767321796347,1.7269388197455344
203,-7.567519611385952,1.6428207605902305,2.3359679411501757,3.5887309096455438
204,-5.154476330322146,4.055864041654036,-5.154476330322146,6.253088618990256
205,-5.399683643575078,5.196951089520995,-5.399683643575078,5.60241619762916
206,-7.5675196113859515,3.588730909645544,1.6428207605902312,2.3359679411501766
207,-2.822445478414005,-2.822445478414005,-2.822445478414005,8.467336435242013
208,-5.2649345183919065,-5.2649345183919065,5.89131600263959,4.638553034144222
209,-2.878231366242557,-2.878231366242557,-2.878231366242557,8.634694098727671
210,-7.656688347370635,3.163089937039648,1.5536520246055476,2.939946385725438
211,-7.630348218456178,2.678604442188114,1.5799921535200045,3.3717516227480595
212,-5.154476330322146,4.055864041654036,-5.154476330322146,6.253088618990256
213,1.625572542718493,2.724184831386603,-7.584767829257689,3.2350104551525933
214,0.27465307216702733,-0.8239592165010822,0.27465307216702733,0.27465307216702733
215,2.939946385725438,3.163089937039648,-7.656688347370635,1.5536520246055476
216,-0.6931471805599453,0.0,0.6931471805599453,0.0
217,-7.702268736569124,2.201218815967004,2.6066839240751687,2.8943659965269495
218,-5.2649345183919065,-5.2649345183919065,4.638553034144222,5.89131600263959
219,-7.656688347370635,3.163089937039648,1.5536520246055476,2.939946385725438
220,-5.399683643575079,5.1969510895209945,-5.399683643575079,5.602416197629159
221,-7.630348218456178,2.678604442188114,1.5799921535200045,3.3717516227480595
222,-7.394232816245966,1.8161075557302173,1.8161075557302173,3.7620177047855305
223,-5.3663007954189474,4.942651865225345,-5.3663007954189474,5.789949725612549
224,-7.567519611385952,2.3359679411501757,1.6428207605902305,3.5887309096455438
225,-5.154476330322146,-5.154476330322146,4.055864041654036,6.253088618990256
226,-5.354103254376589,5.465675030033694,-5.354103254376589,5.242531478719484
227,-5.3663007954189474,-5.3663007954189474,4.942651865225345,5.789949725612549
228,-5.4098891422051425,5.409889142205141,-5.4098891422051425,5.409889142205141
229,-5.154476330322146,4.055864041654036,-5.154476330322146,6.253088618990256
230,-7.427615664402096,1.7827247075740869,1.7827247075740869,3.8621662492539226
231,-5.4098891422051425,5.409889142205141,-5.4098891422051425,5.409889142205141
232,-7.803635013596165,2.5053176470481278,2.5053176470481278,2.7929997194999086
233,-0.7945134575869862,0.3040988310811233,-0.10136627702704092,0.5917809035329044
234,-5.399683643575077,5.602416197629161,-5.399683643575077,5.196951089520996
235,1.553652024605548,2.9399463857254386,-7.656688347370634,3.1630899370396484
236,-7.803635013596165,2.5053176470481278,2.7929997194999086,2.5053176470481278
237,-0.02944575891409594,-0.7225929394740412,0.37601934919406854,0.37601934919406854
238,-7.656688347370635,3.163089937039648,1.5536520246055476,2.939946385725438
239,-7.702268736569124,3.2998311046351136,2.201218815967004,2.201218815967004
240,-5.399683643575077,5.602416197629161,-5.399683643575077,5.196951089520996
241,-2.878231366242557,-2.878231366242557,-2.878231366242557,8.634694098727671
242,-7.528981941429137,1.6813584305470455,2.374505611106991,3.4731178997751004
243,-5.327763125462132,4.9811895351821605,-5.327763125462132,5.674336715742106
244,-5.298317366548036,5.991464547107983,-5.298317366548036,4.605170185988092
245,-2.878231366242557,8.634694098727671,-2.878231366242557,-2.878231366242557
246,-7.394232816245966,1.8161075557302173,1.8161075557302173,3.7620177047855305
247,-5.1250305714080495,6.164751342247969,-5.1250305714080495,4.085309800568133
248,-5.226396848435091,-5.226396848435091,4.677090704101037,5.775702992769147
249,-7.567519611385952,1.6428207605902305,2.3359679411501757,3.5887309096455438
250,-5.327763125462132,-5.327763125462132,5.674336715742106,4.9811895351821605
251,-7.528981941429137,2.374505611106991,1.6813584305470455,3.4731178997751004
252,-5.3663007954189474,-5.3663007954189474,5.789949725612549,4.942651865225345
253,-7.5675196113859515,3.588730909645544,1.6428207605902312,2.3359679411501766
254,-5.35410325437659,5.242531478719483,-5.35410325437659,5.465675030033693
255,-5.298317366548037,4.605170185988091,-5.298317366548037,5.991464547107982
256,-7.630348218456178,2.678604442188114,1.5799921535200045,3.3717516227480595
257,-5.1250305714080495,6.164751342247969,-5.1250305714080495,4.085309800568133
258,2.2012188159670045,2.89436599652695,-7.702268736569123,2.606683924075169
259,-5.09164772325192,4.118692648724263,-5.09164772325192,6.0646027977795764
260,-2.878231366242557,8.634694098727671,-2.878231366242557,-2.878231366242557
261,-0.6212266624470002,0.7650676986728904,-0.6212266624470002,0.47738562622110964
262,4.055864041654036,-5.154476330322146,-5.154476330322146,6.253088618990256
263,-5.298317366548037,4.605170185988091,-5.298317366548037,5.991464547107982
264,-7.702268736569124,2.6066839240751687,2.201218815967004,2.8943659965269495
265,-5.3663007954189474,4.942651865225345,-5.3663007954189474,5.789949725612549
266,-5.298317366548037,4.605170185988091,-5.298317366548037,5.991464547107982
267,-5.154476330322146,-5.154476330322146,4.055864041654036,6.253088618990256
268,-7.427615664402096,1.7827247075740869,1.7827247075740869,3.8621662492539226
269,0.07192051811294509,1.1705328067810548,-0.6212266624470002,-0.6212266624470002
270,1.5536520246055476,3.163089937039648,-7.656688347370635,2.939946385725438
271,-5.154476330322146,4.055864041654036,-5.154476330322146,6.253088618990256
272,-5.327763125462132,5.674336715742106,-5.327763125462132,4.9811895351821605
273,-5.35410325437659,5.242531478719483,-5.35410325437659,5.465675030033693
274,-7.630348218456178,2.678604442188114,1.5799921535200045,3.3717516227480595
275,-5.399683643575077,5.602416197629161,-5.399683643575077,5.196951089520996
276,-5.35410325437659,5.242531478719483,-5.35410325437659,5.465675030033693
277,-5.4098891422051425,5.409889142205141,-5.4098891422051425,5.409889142205141
278,1.5536520246055476,-7.656688347370635,3.163089937039648,2.939946385725438
279,-7.630348218456178,1.5799921535200045,3.3717516227480595,2.678604442188114
280,2.2012188159670045,2.2012188159670045,-7.702268736569123,3.2998311046351145
281,2.1454329281384523,3.061723660012607,-7.758054624397676,2.5508980362466165
282,-5.154476330322146,4.055864041654036,-5.154476330322146,6.253088618990256
283,-0.4864775372638286,1.4594326117914846,-0.4864775372638286,-0.4864775372638286
284,-7.394232816245966,1.8161075557302173,3.7620177047855305,1.8161075557302173
285,-7.803635013596165,2.5053176470481278,2.5053176470481278,2.7929997194999086
286,1.5799921535200048,3.3717516227480595,2.6786044421881146,-7.630348218456178
287,-7.774189254682069,2.822445478414004,2.822445478414004,2.1292982978540587
288,-0.6931471805599453,0.6931471805599453,-0.6931471805599453,0.6931471805599453
289,-5.3663007954189474,5.789949725612549,-5.3663007954189474,4.942651865225345
290,-7.630348218456178,1.5799921535200045,2.678604442188114,3.3717516227480595
291,-7.630348218456178,3.3717516227480595,1.5799921535200045,2.678604442188114
292,2.1454329281384523,-7.758054624397676,3.061723660012607,2.5508980362466165
293,-0.6770125502755525,-0.6770125502755525,0.42159973839255716,0.9324253621585478
294,-7.567519611385952,2.3359679411501757,1.6428207605902305,3.5887309096455438
295,-0.6212266624470002,-0.6212266624470002,1.1705328067810548,0.07192051811294509
296,-7.567519611385952,1.6428207605902305,3.5887309096455438,2.3359679411501757
297,2.3359679411501757,1.6428207605902305,-7.567519611385952,3.5887309096455438
298,-0.7489330683884978,0.8605048440456025,-0.05578588782855254,-0.05578588782855254
299,1.7827247075740869,1.7827247075740869,-7.427615664402096,3.8621662492539226
300,-7.630348218456178,2.678604442188114,1.5799921535200045,3.3717516227480595
301,1.7827247075740869,3.8621662492539226,-7.427615664402096,1.7827247075740869
302,-5.282182736263644,-5.282182736263644,5.026769924380648,5.537595548146639
303,-2.878231366242557,8.634694098727671,-2.878231366242557,-2.878231366242557
304,-5.399683643575078,5.196951089520995,-5.399683643575078,5.60241619762916
305,-7.567519611385952,1.6428207605902305,2.3359679411501757,3.5887309096455438
306,1.7827247075740869,1.7827247075740869,-7.427615664402096,3.8621662492539226
307,-5.3663007954189474,5.789949725612549,-5.3663007954189474,4.942651865225345
308,-7.702268736569124,2.201218815967004,2.201218815967004,3.2998311046351136
309,-5.409889142205142,5.409889142205142,5.409889142205142,-5.409889142205142
310,-5.154476330322146,6.253088618990256,-5.154476330322146,4.055864041654036
311,-5.2649345183919065,4.638553034144222,-5.2649345183919065,5.89131600263959
312,-5.3663007954189474,5.789949725612549,4.942651865225345,-5.3663007954189474
313,-5.298317366548036,5.991464547107983,-5.298317366548036,4.605170185988092
314,-5.154476330322146,4.055864041654036,-5.154476330322146,6.253088618990256
315,-7.630348218456178,2.678604442188114,3.3717516227480595,1.5799921535200045
316,-5.399683643575077,5.602416197629161,-5.399683643575077,5.196951089520996
317,1.5799921535200045,2.678604442188114,-7.630348218456178,3.3717516227480595
318,-5.298317366548037,4.605170185988091,-5.298317366548037,5.991464547107982
319,1.8161075557302173,3.7620177047855305,-7.394232816245966,1.8161075557302173
320,-5.282182736263644,5.026769924380648,-5.282182736263644,5.537595548146639
321,-5.399683643575079,5.1969510895209945,-5.399683643575079,5.602416197629159
322,-0.4479398673070138,-0.4479398673070138,-0.4479398673070138,1.3438196019210413
323,-5.399683643575078,5.196951089520995,-5.399683643575078,5.60241619762916
324,-7.528981941429137,1.6813584305470455,3.4731178997751004,2.374505611106991
325,-7.803635013596165,2.5053176470481278,2.5053176470481278,2.7929997194999086
326,-2.8518912373281,8.555673711984301,-2.8518912373281,-2.8518912373281
327,1.7827247075740869,1.7827247075740869,-7.427615664402096,3.8621662492539226
328,-7.394232816245966,1.8161075557302173,1.8161075557302173,3.7620177047855305
329,-5.399683643575079,5.1969510895209945,-5.399683643575079,5.602416197629159
330,-5.3663007954189474,4.942651865225345,-5.3663007954189474,5.789949725612549
331,-5.154476330322146,4.055864041654036,-5.154476330322146,6.253088618990256
332,-5.2649345183919065,4.638553034144222,-5.2649345183919065,5.89131600263959
333,-7.600902459542083,2.9957322735539904,1.6094379124340998,2.9957322735539904
334,-5.3663007954189474,4.942651865225345,-5.3663007954189474,5.789949725612549
335,-5.282182736263644,5.537595548146639,-5.282182736263644,5.026769924380648
336,-5.154476330322146,-5.154476330322146,4.055864041654036,6.253088618990256
337,-7.528981941429137,2.374505611106991,1.6813584305470455,3.4731178997751004
338,-7.5675196113859515,3.588730909645544,1.6428207605902312,2.3359679411501766
339,-5.2649345183919065,4.638553034144222,-5.2649345183919065,5.89131600263959
340,-7.803635013596165,2.5053176470481278,2.5053176470481278,2.7929997194999086
341,-5.3663007954189474,5.789949725612549,-5.3663007954189474,4.942651865225345
342,-5.2649345183919065,4.638553034144222,-5.2649345183919065,5.89131600263959
343,-7.427615664402096,1.7827247075740869,1.7827247075740869,3.8621662492539226
344,-7.35569514628915,1.8546452256870325,1.8546452256870325,3.6464046949150877
345,-7.427615664402096,1.7827247075740869,1.7827247075740869,3.8621662492539226
346,-7.630348218456178,3.3717516227480595,1.5799921535200045,2.678604442188114
347,-7.394232816245966,1.8161075557302173,1.8161075557302173,3.7620177047855305
348,-7.567519611385952,2.3359679411501757,1.6428207605902305,3.5887309096455438
349,-7.656688347370635,2.939946385725438,1.5536520246055476,3.163089937039648
350,-7.702268736569124,3.2998311046351136,2.201218815967004,2.201218815967004
351,-7.630348218456178,2.678604442188114,1.5799921535200045,3.3717516227480595
352,-7.630348218456178,3.3717516227480595,2.678604442188114,1.5799921535200045
353,-2.878231366242557,-2.878231366242557,-2.878231366242557,8.634694098727671
354,0.4215997383925573,-0.6770125502755523,-0.6770125502755523,0.932425362158548
355,-7.758054624397676,2.1454329281384523,2.5508980362466165,3.061723660012607
356,1.6428207605902312,3.588730909645544,-7.5675196113859515,2.3359679411501766
357,-5.298317366548037,4.605170185988091,-5.298317366548037,5.991464547107982
358,-5.298317366548037,4.605170185988091,-5.298317366548037,5.991464547107982
359,-7.702268736569124,2.201218815967004,2.201218815967004,3.2998311046351136
360,-7.758054624397676,2.5508980362466165,3.061723660012607,2.1454329281384523
361,-7.584767829257689,1.625572542718493,2.724184831386603,3.2350104551525933
362,-7.758054624397676,3.061723660012607,2.1454329281384523,2.5508980362466165
363,-0.5756462732485115,-0.5756462732485115,0.11750090731143388,1.0337916391855888
364,-0.7945134575869864,-0.10136627702704117,0.5917809035329041,0.3040988310811233
365,-0.5756462732485115,0.11750090731143388,1.0337916391855888,-0.5756462732485115
366,-7.394232816245966,1.8161075557302173,1.8161075557302173,3.7620177047855305
367,-7.656688347370635,2.939946385725438,1.5536520246055476,3.163089937039648
368,-5.298317366548037,-5.298317366548037,5.991464547107982,4.605170185988091
369,-7.427615664402096,3.8621662492539226,1.7827247075740869,1.7827247075740869
370,4.055864041654036,6.253088618990256,-5.154476330322146,-5.154476330322146
371,-5.4098891422051425,5.409889142205141,-5.4098891422051425,5.409889142205141
372,-7.630348218456178,2.678604442188114,1.5799921535200045,3.3717516227480595
373,-2.878231366242557,-2.878231366242557,-2.878231366242557,8.634694098727671
374,4.605170185988091,5.991464547107982,-5.298317366548037,-5.298317366548037
375,-7.584767829257689,1.625572542718493,2.724184831386603,3.2350104551525933
376,-2.878231366242557,-2.878231366242557,8.634694098727671,-2.878231366242557
