,synchronous,precedence,succession,reason,result,arg1-as-cond,arg2-as-cond,arg1-as-negcond,arg2-as-negcond,arg1-as-goal,arg2-as-goal,arg1-as-denier,arg2-as-denier,contrast,similarity,conjunction,disjunction,arg1-as-instance,arg2-as-instance,arg1-as-detail,arg2-as-detail,equivalence,arg1-as-manner,arg2-as-manner,arg1-as-excpt,arg2-as-excpt,arg2-as-subst
arg2-as-goal,0.004575953293706904,0.014480639382775669,-0.007564225407374479,0.010838484512008008,-0.016818267932116382,,-0.0014442047216963341,-0.001231195421998588,,-0.0015701462539950209,1.0,-0.004472472433731992,-0.0022460295805885105,-0.005364130156438907,-0.012509154291889875,0.012906177077819868,-0.0020438521510290743,-0.005258521285546167,0.005341369937595472,0.0167287587336655,0.005357490047997424,-0.00586778393179475,-0.0015702578770893216,-0.0023885223041108902,-0.0007537471879333336,-0.0015085387891694887,-0.007569467066556039
arg1-as-denier,-0.050534662862745036,-0.09162344445036855,0.0298065954133826,0.02478084120896214,-0.07860043897165464,,0.01138934992644777,-0.0027618829914921807,,0.0061217128323793,-0.004472472433731992,1.0,0.19600747495529727,0.10046024694012015,-0.040802607503917725,-0.06130126507730959,0.008466110591642251,-0.014158701246657024,-0.046628570433782504,-0.006593592413143152,-0.017583804126752263,-0.008732421246897885,-0.011072500306549889,-0.0015977176163834575,0.00843009950053457,0.0182716232738925,0.03815974227337134
arg2-as-denier,-0.02096268378368431,-0.010968613859430088,-0.017261106457703897,-0.07223568021536328,-0.022700299071551647,,0.020365901052646736,0.024373506309752522,,-0.013531722055755696,-0.0022460295805885105,0.19600747495529727,1.0,0.17096045301933774,-0.06329992112724085,-0.10012528053528494,-0.013341236124654725,-0.028017044904079864,-0.11689580164405422,-0.029746619277872845,-0.1576945086545183,-0.013587228754440728,-0.0045778715861996095,-0.006283652007186251,0.004088933190145635,0.00808826669892759,0.07946995752868331
contrast,-0.03863030051358311,-0.08596120038678076,0.0016560932300903957,0.0053316591079459776,-0.1091090347773731,,0.0013533470957488797,0.007533638425872369,,-0.003748478545022115,-0.005364130156438907,0.10046024694012015,0.17096045301933774,1.0,-0.0024717588878988795,-0.06686377902750124,0.03597141592541944,-0.01101306831698113,-0.03874200075397106,-0.01345097099434522,-0.06572236854931633,0.009383323699465046,-0.010677590078890365,-0.025363347289317956,0.0074444680361562335,0.026644472528620122,0.10891360013410373
similarity,-0.04457600123072305,-0.060127733197259156,-0.013756356234134456,-0.030492651111822703,-0.07661943090121161,,-0.002264420887249586,0.0020318784053226214,,-0.01595111097288899,-0.012509154291889875,-0.040802607503917725,-0.06329992112724085,-0.0024717588878988795,1.0,0.1398206237283586,0.036485024553231,-0.0022066325911786924,0.04668838584030094,-0.01284678907002242,-0.05047513805604862,0.016245912518728877,0.004684532036886822,-0.0038610737616338775,-0.00765731536768405,-0.015325240926904383,-0.025350178656821955
conjunction,-0.0070978280017440845,-0.08483674594032312,0.0013602761845803813,-0.11828549614548794,-0.2217851141726358,,-0.023174938288533252,-0.010961967520590591,,-0.005069561570100325,0.012906177077819868,-0.06130126507730959,-0.10012528053528494,-0.06686377902750124,0.1398206237283586,1.0,-0.003797007065574545,-0.046990083340047464,-0.0581799468892996,-0.08587704802463052,-0.06333596756932708,-0.03395435497979742,0.0021058917131131774,-0.01915743242275876,-0.0013712230349074955,-0.004437320165560515,-0.08050414333903193
disjunction,-0.0015594044937666121,-0.018756817234390426,8.433145704291918e-05,0.0095087293422492,-0.015323319524659174,,-0.002397182600311774,0.07344245912405281,,-0.0026062283438601013,-0.0020438521510290743,0.008466110591642251,-0.013341236124654725,0.03597141592541944,0.036485024553231,-0.003797007065574545,1.0,0.009297189904683903,0.004122796548737705,0.0010045820020282883,-0.012208050765716776,-0.009739719952698652,-0.0026064136229520685,-0.003964620819924956,-0.001251117391324828,-0.002503968366094887,0.03817759591966092
arg1-as-instance,-0.01024254071067473,-0.035412742417280825,-0.01187019462632776,0.024092366110453855,-0.03923214967449774,,0.04479636376549911,-0.005257914358012871,,0.04017125994205736,-0.005258521285546167,-0.014158701246657024,-0.028017044904079864,-0.01101306831698113,-0.0022066325911786924,-0.046990083340047464,0.009297189904683903,1.0,0.054519586030330115,0.011418024928826273,0.08110087893056492,-0.012194282926155122,0.017253550834607525,0.03615780604582593,-0.003218935102368377,-0.006442330451747492,0.0029845588983364296
arg2-as-instance,-0.11015941453419857,-0.15295448873147408,0.01719537534385811,0.08739579306368232,-0.13199995858056024,,0.024749192173763715,0.002412940718749721,,-0.013218623235634205,0.005341369937595472,-0.046628570433782504,-0.11689580164405422,-0.03874200075397106,0.04668838584030094,-0.0581799468892996,0.004122796548737705,0.054519586030330115,1.0,-0.012015889176089938,0.18827848309718612,0.021906740703955978,0.0009960543141855197,0.026145113097469547,-0.013167198450628269,0.021017095661021248,-0.03735525736972922
arg1-as-detail,-0.10120801710003034,-0.11079205665983403,-0.051338968455536975,0.0946919122476171,0.06292576354496458,,0.001510186254711122,0.02945410246056838,,0.005337418182734813,0.0167287587336655,-0.006593592413143152,-0.029746619277872845,-0.01345097099434522,-0.01284678907002242,-0.08587704802463052,0.0010045820020282883,0.011418024928826273,-0.012015889176089938,1.0,0.016149779370520447,0.07997037133500301,0.0053418920742674,0.0029363299590201633,-0.009717577413324609,-0.0016960014615552083,0.011231596007340744
arg2-as-detail,-0.06160227163023285,-0.22367838429001344,0.037268181098253673,0.11616093060485407,-0.24886498580852762,,-0.0026357811963768074,-0.004693859868117043,,-0.002526590085457747,0.005357490047997424,-0.017583804126752263,-0.1576945086545183,-0.06572236854931633,-0.05047513805604862,-0.06333596756932708,-0.012208050765716776,0.08110087893056492,0.18827848309718612,0.016149779370520447,1.0,0.02734777060979508,-0.011936570536826403,0.03655238569745756,-0.006460308492970207,0.0013552875085973525,-0.01875794961402607
equivalence,-0.03530231467371433,-0.041398768619727744,-0.027025499656156485,0.05572623155128493,0.019106388876035378,,-0.006882175668433315,-0.005867106684440552,,-0.007482334175194849,-0.00586778393179475,-0.008732421246897885,-0.013587228754440728,0.009383323699465046,0.016245912518728877,-0.03395435497979742,-0.009739719952698652,-0.012194282926155122,0.021906740703955978,0.07997037133500301,0.02734777060979508,1.0,-0.007482866100989087,0.016496690720886855,-0.003591887271253193,0.0148208771621121,0.04157935236342908
arg1-as-manner,0.00795061032760935,-0.004592224727146881,-0.009646245761433525,0.00045503186216208765,0.008928853546019782,,-0.0018417158301131341,-0.001570076641207934,,-0.002002322224912033,-0.0015702578770893216,-0.011072500306549889,-0.0045778715861996095,-0.010677590078890365,0.004684532036886822,0.0021058917131131774,-0.0026064136229520685,0.017253550834607525,0.0009960543141855197,0.0053418920742674,-0.011936570536826403,-0.007482866100989087,1.0,0.04775897703264325,-0.0009612128440416273,-0.0019237575716341737,0.006830794092195364
arg2-as-manner,-0.021989504532364965,-0.014529014482874482,-0.0038371458815002046,0.009047331442820586,0.012840627145563163,,-0.0028014375232515362,-0.0023882466258600024,,0.04774777246576651,-0.0023885223041108902,-0.0015977176163834575,-0.006283652007186251,-0.025363347289317956,-0.0038610737616338775,-0.01915743242275876,-0.003964620819924956,0.03615780604582593,0.026145113097469547,0.0029363299590201633,0.03655238569745756,0.016496690720886855,0.04775897703264325,1.0,-0.001462102722418435,-0.00292623137549085,-0.0038179399919643564
arg1-as-excpt,-0.006939239033602885,-0.01275970591171118,-0.004630341756522053,0.00015354772303225305,-0.003881848439161318,,-0.00088405105185224,0.20370806939834854,,-0.0009611445154228069,-0.0007537471879333336,0.00843009950053457,0.004088933190145635,0.0074444680361562335,-0.00765731536768405,-0.0013712230349074955,-0.001251117391324828,-0.003218935102368377,-0.013167198450628269,-0.009717577413324609,-0.006460308492970207,-0.003591887271253193,-0.0009612128440416273,-0.001462102722418435,1.0,0.1659356560589219,0.029653660842562785
arg2-as-excpt,0.009431961433914707,-0.005085989316257692,-0.009267099444810805,-0.0029377747166004324,-0.01400583031408178,,-0.0017693270697059578,-0.0015083646767761992,,-0.001923620819718477,-0.0015085387891694887,0.0182716232738925,0.00808826669892759,0.026644472528620122,-0.015325240926904383,-0.004437320165560515,-0.002503968366094887,-0.006442330451747492,0.021017095661021248,-0.0016960014615552083,0.0013552875085973525,0.0148208771621121,-0.0019237575716341737,-0.00292623137549085,0.1659356560589219,1.0,-0.00927352111712691
arg2-as-subst,-0.010253912712168842,-0.027318243055302026,-0.028769455672066607,0.019624787592525634,-0.004877189336714523,,-0.008878036866044828,-0.00756859341449197,,-0.009652243978039727,-0.007569467066556039,0.03815974227337134,0.07946995752868331,0.10891360013410373,-0.025350178656821955,-0.08050414333903193,0.03817759591966092,0.0029845588983364296,-0.03735525736972922,0.011231596007340744,-0.01875794961402607,0.04157935236342908,0.006830794092195364,-0.0038179399919643564,0.029653660842562785,-0.00927352111712691,1.0
