,synchronous,precedence,succession,reason,result,arg1-as-cond,arg2-as-cond,arg1-as-negcond,arg2-as-negcond,arg1-as-goal,arg2-as-goal,arg1-as-denier,arg2-as-denier,contrast,similarity,conjunction,disjunction,arg1-as-instance,arg2-as-instance,arg1-as-detail,arg2-as-detail,equivalence,arg1-as-manner,arg2-as-manner,arg1-as-excpt,arg2-as-excpt,arg2-as-subst
arg2-as-denier,,,,,,,,,,,,,1.0,0.21140529531568228,0.062448304383788254,0.24426500275279867,0.002178649237472767,0.015010351966873706,0.11873508353221957,0.10865492693892843,0.19064375905609604,0.02255253716043055,0.0016411378555798686,0.004347826086956522,0.0005494505494505495,0.002190580503833516,0.06515151515151515
contrast,,,,,,,,,,,,,,1.0,0.07436619718309859,0.15608465608465608,0.007698887938408896,0.01643192488262911,0.10919540229885058,0.0922491678554446,0.14717151228307415,0.027756360832690823,0.0008561643835616438,0.0008438818565400844,0.0008635578583765112,0.004299226139294927,0.08065720687079911
similarity,,,,,,,,,,,,,,,1.0,0.132408325074331,0.009138381201044387,0.018223234624145785,0.11374014113740141,0.06953080836630865,0.09718969555035128,0.028824833702882482,0.0026246719160104987,0.0038560411311053984,0.0,0.0,0.022571148184494603
conjunction,,,,,,,,,,,,,,,,1.0,0.00322061191626409,0.01916550209622679,0.27078341013824886,0.15477767265846737,0.5209437510685587,0.025953284088640446,0.0022159548751007254,0.004022526146419952,0.00040298206729800525,0.0014093013891685123,0.037322274881516584
disjunction,,,,,,,,,,,,,,,,,1.0,0.006097560975609756,0.0041109969167523125,0.003451251078515962,0.0030425963488843813,0.0,0.0,0.0,0.0,0.0,0.012944983818770227
arg1-as-instance,,,,,,,,,,,,,,,,,,1.0,0.03388141504733433,0.023923444976076555,0.03058645096056623,0.006289308176100629,0.0064516129032258064,0.01764705882352941,0.0,0.0,0.01639344262295082
arg2-as-instance,,,,,,,,,,,,,,,,,,,1.0,0.12481698389458272,0.3286523216308041,0.032305433186490456,0.0020607934054611026,0.007704160246533128,0.0,0.0036138358286009293,0.030598052851182198
arg1-as-detail,,,,,,,,,,,,,,,,,,,,1.0,0.1685470872668662,0.050199203187251,0.0026064291920069507,0.005150214592274678,0.0,0.0017376194613379669,0.04145454545454545
arg2-as-detail,,,,,,,,,,,,,,,,,,,,,1.0,0.03187751004016064,0.0015224562293834052,0.007369758576874206,0.00025406504065040653,0.002286004572009144,0.041666666666666664
equivalence,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.00975609756097561,0.0,0.005319148936170213,0.037694013303769404
arg1-as-manner,,,,,,,,,,,,,,,,,,,,,,,1.0,0.023809523809523808,0.0,0.0,0.0033003300330033004
arg2-as-manner,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.003125
arg1-as-excpt,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.07142857142857142,0.0034129692832764505
arg2-as-excpt,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
arg2-as-subst,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
