,synchronous,precedence,succession,reason,result,arg1-as-cond,arg2-as-cond,arg1-as-negcond,arg2-as-negcond,arg1-as-goal,arg2-as-goal,arg1-as-denier,arg2-as-denier,contrast,similarity,conjunction,disjunction,arg1-as-instance,arg2-as-instance,arg1-as-detail,arg2-as-detail,equivalence,arg1-as-manner,arg2-as-manner,arg1-as-excpt,arg2-as-excpt,arg2-as-subst,arg1-as-subst
arg2-as-goal,,,,,,,,,,,NA,-0.17200474495848161,-0.2289199222202581,-0.4584672644222636,-0.24668343015694094,-0.20689655172413793,-0.03882304863097671,-0.7060637204522097,-0.2690730106644791,-0.20553896280206355,0.010720343050977632,-0.03882304863097671,-0.2426950012074378,0.2653957905180356,NA,NA,0.2322924600152323,NA
arg1-as-denier,,,,,,,,,,,,NA,0.7084628038749772,0.5986790375845259,-0.07918476445038423,-0.32149405772495754,0.14241960183767227,0.15577889447236182,-0.0009543502465404804,-0.18882072256305385,-0.23903312444046554,-0.6954377311960542,0.16083916083916083,-0.03487064116985377,NA,0.2125984251968504,0.011857707509881422,0.3473684210526316
arg2-as-denier,,,,,,,,,,,,,NA,0.6431026969447537,-0.49171270718232046,-0.21680066537288606,0.06960716747070986,0.07588279489105935,-0.15059026778001727,-0.03353742118249109,-0.34491315136476425,NA,0.08709338929695698,-0.04895104895104895,NA,0.36626916524701875,0.17820324005891017,0.10206896551724139
contrast,,,,,,,,,,,,,,NA,-0.008733055265901981,0.040655339805825245,0.47575057736720555,0.009665427509293681,-0.08850604944765912,-0.15258444897597304,-0.27852401609784144,-0.48392415498763397,0.08094262295081968,-0.23692307692307693,NA,-0.19704433497536947,0.33972602739726027,0.6398794575590155
similarity,,,,,,,,,,,,,,,NA,0.40660165041260315,0.45744431418522863,0.2844364937388193,0.20761161258843622,-0.05464014726350289,-0.1821058610337273,0.45744431418522863,0.30915225643188526,0.0037481832785129657,NA,NA,NA,0.08446866485013624
conjunction,,,,,,,,,,,,,,,,NA,0.4772727272727273,-0.04481041746457296,0.29047857261964316,0.018691588785046728,0.33003589948145196,0.28792270531400965,-0.23022264329701564,0.1860828772478499,NA,-0.9198998748435544,0.015503875968992248,NA
disjunction,,,,,,,,,,,,,,,,,NA,0.021956087824351298,-0.25585023400936036,-0.5650569055675176,-0.2064343163538874,0.23922734026745915,NA,-0.5507163323782235,NA,NA,0.9084870848708487,0.799163179916318
arg1-as-instance,,,,,,,,,,,,,,,,,,NA,-0.37916935657413386,0.4919637908738223,-0.38723280500218116,0.3556895252449133,0.5710520981147374,0.20606601248884923,NA,NA,NA,NA
arg2-as-instance,,,,,,,,,,,,,,,,,,,NA,-0.10515944106055178,0.18876845018450183,0.15344348110584002,-0.4518774277082434,0.38169700076903357,NA,0.30632411067193677,NA,-0.4291920069504778
arg1-as-detail,,,,,,,,,,,,,,,,,,,,NA,-0.16695001700102005,0.44824103686248107,0.3467506818395561,-0.1378327507394461,NA,0.06909090909090909,-0.1340815121086828,0.2115702479338843
arg2-as-detail,,,,,,,,,,,,,,,,,,,,,NA,0.4345708046363178,-0.4554053153933258,-0.009335458478352796,-0.30957683741648107,-0.11672224868985231,-0.43583460949464015,-0.3116591928251121
equivalence,,,,,,,,,,,,,,,,,,,,,,NA,0.25469571750563486,0.2705578845533699,NA,NA,0.8299681190223167,NA
arg1-as-manner,,,,,,,,,,,,,,,,,,,,,,,NA,-0.22997795738427626,NA,NA,NA,NA
arg2-as-manner,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,0.42506573181419804,NA,NA
arg1-as-excpt,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
arg2-as-excpt,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA
arg2-as-subst,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA
arg1-as-subst,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
