,synchronous,precedence,succession,reason,result,arg1-as-cond,arg2-as-cond,arg1-as-negcond,arg2-as-negcond,arg1-as-goal,arg2-as-goal,arg1-as-denier,arg2-as-denier,contrast,similarity,conjunction,disjunction,arg1-as-instance,arg2-as-instance,arg1-as-detail,arg2-as-detail,equivalence,arg1-as-manner,arg2-as-manner,arg1-as-excpt,arg2-as-excpt,arg2-as-subst,arg1-as-subst
arg2-as-goal,,,,,,,,,,,9.813427854296455e-198,0.3407848116347081,0.2834910761807681,0.0020132462698268096,0.24527297139700033,0.14413052998066286,0.8995669800369577,0.006057403849693461,0.05891233001646186,0.2110328466474869,0.9289107062424007,0.8995669800369577,0.4982636545797344,0.10116942169828735,0.6475102584411478,0.46897686224407464,0.6601532205461569,0.35887139070318685
arg1-as-denier,,,,,,,,,,,,9.813427854296455e-198,4.798000493240158e-16,2.6137538274518076e-13,0.6245126743556343,0.004281452645131998,0.5321115180786054,0.2596047874142978,0.9930295230007065,0.16494910795762008,0.011834910240482936,0.05815703034349951,0.48057637659896835,0.8369085441059727,0.00044979594620970126,0.6982136448230143,0.9825510741350344,0.3677664892347777
arg2-as-denier,,,,,,,,,,,,,9.813427854296455e-198,4.599663852200533e-13,0.031169372138541353,0.10824572268525137,0.7974802236444654,0.6433567985376196,0.24933310425441324,0.8165949624020176,0.000876855005005317,0.04235552479422817,0.748295741400437,0.8010699082319357,3.387234176826097e-05,0.4835611275554901,0.7386788781700688,0.8485632373390986
contrast,,,,,,,,,,,,,,9.813427854296455e-198,0.9425975432933407,0.704912216972314,0.002208129961913194,0.9346446666639637,0.30779611745778834,0.13452035256228284,0.00018802534663265504,0.0401573807540492,0.6742968108583376,0.09196704452681012,0.02026379260443993,0.7198216889019569,0.3467917763627798,0.023712265808536536
similarity,,,,,,,,,,,,,,,9.813427854296455e-198,0.02810706138106551,0.01451064280162723,0.041668330629383576,0.06450687594006026,0.7044973968449451,0.09083324808819009,0.01451064280162723,0.16227824633603993,0.9838625812017293,0.6226704275725105,0.4357838260384602,0.3559286360528874,0.8746244537517076
conjunction,,,,,,,,,,,,,,,,9.813427854296455e-198,0.1399455514089591,0.757229763239965,0.01285410135693704,0.8801454673319304,0.00026945970285732345,0.32619865411258997,0.2788582718222672,0.30142414791255934,0.000637801323049804,3.458056109524424e-05,0.9771823442536148,0.23885620545428737
disjunction,,,,,,,,,,,,,,,,,9.813427854297571e-198,0.9355293713618191,0.24649621261041774,0.06257458868529121,0.23198874758009305,0.5117206372292934,0.24616712967289225,0.19690995131849845,0.779071266684897,0.6568264862725828,5.2031111355731024e-08,0.0015646670994581332
arg1-as-instance,,,,,,,,,,,,,,,,,,9.813427854296455e-198,0.004981047188426022,1.1110512716552151e-06,8.651949469780749e-05,0.08265938926020326,0.00046102677321341437,0.19158683004869242,0.6127370491536349,0.4227462795245297,0.34231278261583065,0.3097533195299498
arg2-as-instance,,,,,,,,,,,,,,,,,,,9.813427854297571e-198,0.30218961841925834,0.0204004540779236,0.40736241560492525,0.060602779382984424,0.0005268964244680581,0.39863943331557894,0.48243793266521895,0.11330884259760607,0.3754229194115912
arg1-as-detail,,,,,,,,,,,,,,,,,,,,9.813427854297013e-198,0.05799179132568454,0.0069436591027916645,0.057986381840031034,0.39198593454328035,0.5087222661285689,0.9017007651739813,0.8028110592548963,0.5980941244521836
arg2-as-detail,,,,,,,,,,,,,,,,,,,,,9.813427854296455e-198,0.034554175242243336,0.00460796133409544,0.9384222964457675,0.6456551656853802,0.7973980008611785,0.20710124504607505,0.356163279278228
equivalence,,,,,,,,,,,,,,,,,,,,,,9.813427854297571e-198,0.48343596368678365,0.2599171416260168,0.779071266684897,0.6568264862725828,0.0005522266700011258,0.5734737774891969
arg1-as-manner,,,,,,,,,,,,,,,,,,,,,,,9.813427854297013e-198,0.5224692670347444,0.7823837936976386,0.6617749949074694,0.6043232649310468,0.5793854593443908
arg2-as-manner,,,,,,,,,,,,,,,,,,,,,,,,9.813427854297571e-198,0.6518027221935857,0.40357705528300725,0.39722431038339046,0.3651747417317285
arg1-as-excpt,,,,,,,,,,,,,,,,,,,,,,,,,9.813427854296455e-198,0.9157244313050144,0.9002471471581069,0.8933401325254414
arg2-as-excpt,,,,,,,,,,,,,,,,,,,,,,,,,,9.813427854296455e-198,0.8426333165257192,0.8318320678921733
arg2-as-subst,,,,,,,,,,,,,,,,,,,,,,,,,,,9.813427854295896e-198,0.8013966159011905
arg1-as-subst,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.813427854296455e-198
