,synchronous,precedence,succession,reason,result,arg1-as-cond,arg2-as-cond,arg1-as-negcond,arg2-as-negcond,arg1-as-goal,arg2-as-goal,arg1-as-denier,arg2-as-denier,contrast,similarity,conjunction,disjunction,arg1-as-instance,arg2-as-instance,arg1-as-detail,arg2-as-detail,equivalence,arg1-as-manner,arg2-as-manner,arg1-as-excpt,arg2-as-excpt,arg2-as-subst
arg2-as-goal,,,,,,,,,,,NA,-0.17104960515218892,-0.07572317109290157,-0.20428986370745514,NA,0.37075369864753316,NA,NA,0.1738404214313247,0.47719024210961547,0.3247958745165449,NA,NA,NA,NA,NA,NA
arg1-as-denier,,,,,,,,,,,,NA,0.4648493750006574,0.31000883187741474,-0.1827546889679162,-0.03001489897973674,0.18700367363998327,-0.13942186235511234,-0.12601793625212118,-0.017403339494450575,0.04305492923006395,-0.05846924475983184,-0.4158870924133456,-0.004342603714312113,0.4252601079942052,0.42593325418810185,0.20452202895387372
arg2-as-denier,,,,,,,,,,,,,NA,0.43506565991207113,-0.23684797911628808,-0.1142974441314335,-0.272288029925187,-0.21193357558614584,-0.268959860467311,-0.0778723855754055,-0.27351401783284623,-0.08151394166639928,-0.12799477952829308,-0.03240860772621208,0.1263373001562688,0.1265198025761406,0.36170704140583176
contrast,,,,,,,,,,,,,,NA,-0.007547193804561379,-0.15334596914507156,0.5261460236752205,-0.1156274044562253,-0.10160747188512612,-0.032309311830808124,-0.09995477792696285,0.08560311284046693,-0.4439756211908111,-0.7258791704238052,0.3966305341517566,0.5365145108867604,0.4883795377424931
similarity,,,,,,,,,,,,,,,NA,0.46473407314959575,0.5651919817661154,-0.018066605953854627,0.17324022433970845,-0.04646792685082728,-0.12079146541391121,0.14188741656966605,0.16461343472750317,-0.08066457982181556,NA,NA,-0.2145342720725095
conjunction,,,,,,,,,,,,,,,,NA,-0.09368320188693152,-0.2285304497768037,-0.009594606868950698,-0.14575479611996206,0.08119867897681556,-0.07738434096170632,0.26250325848136147,-0.23426573426573427,-0.23321730482347092,-0.3941644860864917,-0.28253215577025664
disjunction,,,,,,,,,,,,,,,,,NA,0.36029175158210874,0.15039111784002018,0.02193548387096774,-0.12134034766697163,NA,NA,NA,NA,NA,0.655025041736227
arg1-as-instance,,,,,,,,,,,,,,,,,,NA,0.3726215265311984,0.11299912036824424,0.5723538483106687,-0.3320197576182893,0.5768562205115471,0.6682027649769585,NA,NA,0.048318344215843294
arg2-as-instance,,,,,,,,,,,,,,,,,,,NA,0.005389168447362324,0.434895868450569,0.17416839108644427,0.025387553358795775,0.4078764478764479,NA,0.5372707386841662,-0.18800030559493391
arg1-as-detail,,,,,,,,,,,,,,,,,,,,NA,0.09437999143904886,0.458198314970836,0.17061438670650828,0.08097165991902834,NA,-0.030862521495157932,0.07096944325411214
arg2-as-detail,,,,,,,,,,,,,,,,,,,,,NA,0.254285361701961,-0.28246268656716417,0.9004271052463824,-0.5076185912793484,0.3249634534353771,-0.052048130406053064
equivalence,,,,,,,,,,,,,,,,,,,,,,NA,NA,0.44,NA,0.5308372712952866,0.40255386418457595
arg1-as-manner,,,,,,,,,,,,,,,,,,,,,,,NA,0.8978123623550139,NA,NA,0.28114026027680233
arg2-as-manner,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,-0.15244946899623157
arg1-as-excpt,,,,,,,,,,,,,,,,,,,,,,,,,NA,0.9932442806694304,0.8292108362779741
arg2-as-excpt,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA
arg2-as-subst,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
