,synchronous,precedence,succession,reason,result,arg1-as-cond,arg2-as-cond,arg1-as-negcond,arg2-as-negcond,arg1-as-goal,arg2-as-goal,arg1-as-denier,arg2-as-denier,contrast,similarity,conjunction,disjunction,arg1-as-instance,arg2-as-instance,arg1-as-detail,arg2-as-detail,equivalence,arg1-as-manner,arg2-as-manner,arg1-as-excpt,arg2-as-excpt,arg2-as-subst
similarity,0.5112355457095477,0.2955812771145694,0.5836348059005673,0.12842807882107016,0.10658187881784613,0.6888447654429323,0.6841530285660035,0.684717906886768,0.6888447654429323,0.6835594878590706,0.6841863782161598,0.29859130554687596,0.14886407220923248,0.318825681080063,1.0,0.2356096387266791,0.682890315909345,0.6371545711190532,0.21773907754262686,0.33312044683113823,-0.021203328421027498,0.621852469630083,0.6853177196824399,0.6757337742151909,0.6875167705342109,0.682159764680541,0.5667851243699941
conjunction,0.18742117773126737,0.0572375698312728,0.21095936074004568,-0.06931278673448484,-0.16355676349089054,0.24990173837114285,0.24536245523708902,0.2469624569084243,0.24990173837114285,0.24690317813150267,0.24948581871102996,0.05730456318616181,-0.027374606973538187,0.041088220762342025,0.2356096387266791,1.0,0.2458133761148261,0.21327211461796602,-0.0034920846051957554,0.041913594664975795,-0.044925359311261306,0.20417116748249137,0.24815335893522103,0.2412015181007015,0.24913313966615155,0.24697433573262922,0.16691506101646386
disjunction,0.7745069259320145,0.48190359008564004,0.8527068799059587,0.267967409848792,0.22330004603639758,0.9877463647278135,0.9815130550596775,0.9837511002776578,0.9877463647278135,0.9825066853747167,0.9831214860692777,0.5062149952355994,0.3283935293490393,0.5090035355236322,0.682890315909345,0.2458133761148261,1.0,0.9175282983267782,0.28529400289429935,0.5160992493083659,0.06231267711346592,0.8851247932749874,0.9814105182717647,0.9706740399422917,0.9864299432603206,0.9811079566574771,0.8412671112755226
arg1-as-instance,0.7252646561537253,0.4434413606345955,0.7971570286117717,0.2506528068413718,0.19863420402288073,0.9280493579148003,0.9252301741606765,0.9222705177225621,0.9280493579148003,0.9254574585566689,0.9234231233199596,0.46467981350191856,0.29378898675038606,0.4631500878669632,0.6371545711190532,0.21327211461796602,0.9175282983267782,1.0,0.2818156497850581,0.4819961996858377,0.07743802988273686,0.8288005397009279,0.9228899602203633,0.9158773859163082,0.9267325122749709,0.9214091207510513,0.7871309074032946
arg2-as-instance,0.13293321375046976,-0.01188815957180102,0.23955932981157138,0.09992352121635634,-0.0796706025711975,0.28930744360043487,0.2897185734438426,0.28724629222955955,0.28930744360043487,0.28644130024002373,0.28786147474157125,0.039592546142969816,-0.0964397438947711,0.058860633985407806,0.21773907754262686,-0.0034920846051957554,0.28529400289429935,0.2818156497850581,1.0,0.08497001707144529,0.14934848230488498,0.25895559507724275,0.2874793304758598,0.2867903883914478,0.2879203858167564,0.29000175566993047,0.20158113300033478
arg1-as-detail,0.3356707943044192,0.15212826065551424,0.41032611210303294,0.18069943148558434,0.15542947766637172,0.52356584457503,0.5193315118593262,0.5231434335859212,0.52356584457503,0.5198885180287934,0.5225754028740789,0.21595406876685788,0.0980564758701347,0.21834663902832852,0.33312044683113823,0.041913594664975795,0.5160992493083659,0.4819961996858377,0.08497001707144529,1.0,0.000164081376051128,0.4973537140457587,0.5207319438487216,0.5126594196852783,0.5222246309517655,0.5197602314807408,0.4349867086286195
arg2-as-detail,-0.0049501185976444035,-0.19206664134302723,0.05623852952339387,0.07088325785768826,-0.2722311231521701,0.0676873555959199,0.06574419998818073,0.06567708492566561,0.0676873555959199,0.06691575602803591,0.06722417481343766,-0.047295625574507005,-0.21746335060941685,-0.08096213111176377,-0.021203328421027498,-0.044925359311261306,0.06231267711346592,0.07743802988273686,0.14934848230488498,0.000164081376051128,1.0,0.05454318405543091,0.0657893626307045,0.07130131189886761,0.06691483218964675,0.06644704351947883,0.024297927009468295
equivalence,0.6890640286682099,0.41985182264048637,0.7638533332569386,0.2536049471277652,0.2069921913607269,0.8973840495417683,0.89114788173203,0.8916043864446362,0.8973840495417683,0.892142013990584,0.8927570785627185,0.4456447678542814,0.28012373433301574,0.4513133438760672,0.621852469630083,0.20417116748249137,0.8851247932749874,0.8288005397009279,0.25895559507724275,0.4973537140457587,0.05454318405543091,1.0,0.8910455144039942,0.8838788096155279,0.8960670273050853,0.8924915039340443,0.7680711402567753
arg1-as-manner,0.7800435591159157,0.48859356216169597,0.8571988456396314,0.26964077201814385,0.22706319859947122,0.9936642021977017,0.9874309085525297,0.9878863146364969,0.9936642021977017,0.9884245480982541,0.9890393453498315,0.5079957458577055,0.3330406427213896,0.5055779355862504,0.6853177196824399,0.24815335893522103,0.9814105182717647,0.9228899602203633,0.2874793304758598,0.5207319438487216,0.0657893626307045,0.8910455144039942,1.0,0.9780681265725114,0.9923477804430524,0.9870258251076398,0.8439719236459544
arg2-as-manner,0.7667793165872427,0.480156762935037,0.8482055442328564,0.2657800461626458,0.22725915530626234,0.982927882245178,0.9766945273139795,0.9771499657783286,0.982927882245178,0.9795216324306734,0.9783029781180274,0.5027242426138018,0.3278420535092806,0.49454984786508005,0.6757337742151909,0.2412015181007015,0.9706740399422917,0.9158773859163082,0.2867903883914478,0.5126594196852783,0.07130131189886761,0.8838788096155279,0.9780681265725114,1.0,0.9816114569388481,0.9762894285215765,0.8334889529269524
arg1-as-excpt,0.7825976301334252,0.4899841856213397,0.8622225959284993,0.27174041577095914,0.22951239221462802,0.9986835839056475,0.9924503084597798,0.9945425489555,0.9986835839056475,0.9934439424927787,0.9940587315511112,0.5125116115909124,0.33642970705495256,0.5093667926941221,0.6875167705342109,0.24913313966615155,0.9864299432603206,0.9267325122749709,0.2879203858167564,0.5222246309517655,0.06691483218964675,0.8960670273050853,0.9923477804430524,0.9816114569388481,1.0,0.9927709255456517,0.8478007998287873
arg2-as-excpt,0.7796924743124735,0.48697873153568977,0.8568953993483536,0.26874504510533775,0.2257899255392451,0.9933616387414657,0.9871283504995204,0.9875837606958738,0.9933616387414657,0.988121991960621,0.988736776197736,0.5111871903492461,0.33312621759270583,0.5090827656535601,0.682159764680541,0.24697433573262922,0.9811079566574771,0.9214091207510513,0.29000175566993047,0.5197602314807408,0.06644704351947883,0.8924915039340443,0.9870258251076398,0.9762894285215765,0.9927709255456517,1.0,0.8421798264864478
arg2-as-subst,0.6594051062675078,0.3930097423059691,0.7180174861744572,0.22075582155285292,0.18123687220273144,0.8488251023495483,0.8425847652883331,0.8430433900151916,0.8488251023495483,0.8435792925423957,0.8441949875972828,0.4398711741414175,0.31040180644516135,0.4776580018293738,0.5667851243699941,0.16691506101646386,0.8412671112755226,0.7871309074032946,0.20158113300033478,0.4349867086286195,0.024297927009468295,0.7680711402567753,0.8439719236459544,0.8334889529269524,0.8478007998287873,0.8421798264864478,1.0
